original_filename,page,file_url,platform_link,col1,col2,col3,col4,col5,col6
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,,Very Important,Important,Considered,Not Considered,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Academic,,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Rigor of secondary school record,X,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Class rank,,X,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Academic GPA,X,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Standardized test scores,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Application Essay,X,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Recommendation ( s ),X,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Nonacademic,,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Interview,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Extracurricular activities,X,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Talent / ability,X,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Character / personal qualities,X,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,First generation,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Alumni / ae relation,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Geographical residence,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,State residency,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Religious affiliation / commitment,,,,X,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Racial / ethnic status,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Volunteer work,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Work experience,,,X,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Level of applicant's interest,,,,X,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Yes,No,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,X,,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,,,,ADMISSION,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,,Require,Recommend,Require for Some,"Consider if
Submitted","Not
Considered"
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,SAT or ACT,,,,X,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,ACT Only,,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,SAT Only,,,,X,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Assessment,Percent,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Percent in top tenth of high school graduating class,82 %,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Percent in top quarter of high school graduating class,96 %,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Percent in top half of high school graduating class,100 %,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,,Percent,Number,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Submitting SAT Scores,43 %,1489,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Submitting ACT Scores,17 %,578,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Assessment,25th Percentile |,50th Percentile,75th Percentile,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,SAT Composite,1470,1520,1550,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,SAT Evidence - Based Reading and,710,740,770,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,SAT Math,750,780,800,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,ACT Composite,33,34,35,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,ACT Math,n / a,n / a,n / a,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,ACT English,n / a,n / a,n / a,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,ACT Writing,n / a,n / a,n / a,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,ACT Science,n / a,n / a,n / a,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,ACT Reading,n / a,n / a,n / a,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Score Range,SAT Evidence,SAT Math,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,700-800,84.42 %,92.01 %,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,600-699,14.37 %,6.98 %,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,500-599,1.08 %,1.01 %,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,400-499,0.13 %,0.00 %,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,300-399,0.00 %,0.00 %,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,200-299,0.00 %,0.00 %,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Totals should = 100 %,100.00 %,100.00 %,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,Score Range,SAT Composite,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,1400-1600,91.81 %,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,1200-1399,7.32 %,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,1000-1199,0.81 %,,,,
CDS_2022-2023_Cornell-University-v5.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/c61e8a58-b45c-4e37-84dd-66a0eb74898d-1.jpeg?expires=1705878990&or=0&s=562cac3e71a287f3727028586977ed51,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/2488beaf-b891-11ee-9033-4af1d965ae12,800-999,0.06 %,,,,
